"product_id","order_id","customer_id","customer_name","customer_segment","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","order_details_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","product_name","product_category","product_subcategory","product_manufacturer"
"1025","CA-2017-108581","268","Erin Ashbrook","Corporate","2017-06-20 00:00:00","Carrollton","Texas","Central","United States","75007","2017-06-26 00:00:00","Standard Class","3702","4","0.2","26","0.28","96","Logitech Trackman Marble Mouse","Technology","Accessories","Logitech"
"1412","CA-2017-108616","381","Joe Kamberova","Consumer","2017-09-29 00:00:00","Mobile","Alabama","South","United States","36608","2017-10-03 00:00:00","Standard Class","3703","9","0","8","0.3","26","Sanford Colorific Colored Pencils, 12/Box","Office Supplies","Art","Sanford"
"1310","CA-2017-108616","381","Joe Kamberova","Consumer","2017-09-29 00:00:00","Mobile","Alabama","South","United States","36608","2017-10-03 00:00:00","Standard Class","3704","3","0","30","0.48","63","Premium Transparent Presentation Covers by GBC","Office Supplies","Binders","Other"
"1010","CA-2017-108616","381","Joe Kamberova","Consumer","2017-09-29 00:00:00","Mobile","Alabama","South","United States","36608","2017-10-03 00:00:00","Standard Class","3705","3","0","71","0.34","210","Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning","Technology","Accessories","Logitech"
"1342","CA-2017-108630","94","Bobby Elias","Consumer","2017-11-18 00:00:00","Concord","California","West","United States","94521","2017-11-18 00:00:00","Same Day","3706","5","0.2","22","0.36","61","Recycled Premium Regency Composition Covers","Office Supplies","Binders","Other"
"1313","CA-2017-108644","680","Sarah Jordon","Consumer","2017-09-30 00:00:00","Quincy","Illinois","Central","United States","62301","2017-10-03 00:00:00","First Class","3707","2","0.8","-3","-1.65","2","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","Office Supplies","Binders","Pressboard"
"390","CA-2017-108735","368","Jessica Myrick","Consumer","2017-04-17 00:00:00","Lakewood","California","West","United States","90712","2017-04-21 00:00:00","Standard Class","3708","3","0.15","24","0.09","257","Bush Westfield Collection Bookcases, Fully Assembled","Furniture","Bookcases","Other"
"306","CA-2017-108868","438","Ken Black","Corporate","2017-09-08 00:00:00","Dallas","Texas","Central","United States","75081","2017-09-12 00:00:00","Standard Class","3709","5","0.2","22","0.36","60","Belkin SportFit Armband For iPhone 5s/5c, Fuchsia","Technology","Phones","Belkin"
"346","CA-2017-108868","438","Ken Black","Corporate","2017-09-08 00:00:00","Dallas","Texas","Central","United States","75081","2017-09-12 00:00:00","Standard Class","3710","2","0.2","6","0.09","70","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","Office Supplies","Art","Boston"
"593","CA-2017-108875","179","Craig Leslie","Home Office","2017-09-24 00:00:00","Aurora","Colorado","West","United States","80013","2017-10-01 00:00:00","Standard Class","3711","2","0.2","8","0.35","21","Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp","Furniture","Furnishings","Electrix"
"1444","CA-2017-108875","179","Craig Leslie","Home Office","2017-09-24 00:00:00","Aurora","Colorado","West","United States","80013","2017-10-01 00:00:00","Standard Class","3712","9","0.2","-96","-0.19","511","Sensible Storage WireTech Storage Systems","Office Supplies","Storage","Other"
"1010","CA-2017-108882","451","Laura Armstrong","Corporate","2017-01-09 00:00:00","Fresno","California","West","United States","93727","2017-01-15 00:00:00","Standard Class","3713","5","0","119","0.34","350","Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning","Technology","Accessories","Logitech"
"1118","CA-2017-108882","451","Laura Armstrong","Corporate","2017-01-09 00:00:00","Fresno","California","West","United States","93727","2017-01-15 00:00:00","Standard Class","3714","9","0.2","142","0.38","378","netTALK DUO VoIP Telephone Service","Technology","Phones","Other"
"1098","CA-2017-108959","518","Maya Herman","Corporate","2017-03-10 00:00:00","Glendale","Arizona","West","United States","85301","2017-03-14 00:00:00","Second Class","3715","1","0.2","7","0.06","105","Mini 13-1/2 Capacity Data Binder Rack, Pearl","Office Supplies","Storage","Other"
"1528","CA-2017-108987","45","Anna Gayman","Consumer","2017-09-08 00:00:00","Houston","Texas","Central","United States","77036","2017-09-10 00:00:00","Second Class","3716","3","0.2","4","0.1","36","Super Decoflex Portable Personal File","Office Supplies","Storage","Other"
"1469","CA-2017-108987","45","Anna Gayman","Consumer","2017-09-08 00:00:00","Houston","Texas","Central","United States","77036","2017-09-10 00:00:00","Second Class","3717","2","0.2","1","0.01","58","Sony 64GB Class 10 Micro SDHC R40 Memory Card","Technology","Accessories","Sony"
"470","CA-2017-108987","45","Anna Gayman","Consumer","2017-09-08 00:00:00","Houston","Texas","Central","United States","77036","2017-09-10 00:00:00","Second Class","3718","4","0.2","-33","-0.25","131","Contico 72""H Heavy-Duty Storage System","Office Supplies","Storage","Other"
"1358","CA-2017-108987","45","Anna Gayman","Consumer","2017-09-08 00:00:00","Houston","Texas","Central","United States","77036","2017-09-10 00:00:00","Second Class","3719","4","0.32","-317","-0.13","2396","Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish","Furniture","Bookcases","Riverside"
"1271","CA-2017-109057","762","Tonja Turnell","Home Office","2017-04-22 00:00:00","Aurora","Illinois","Central","United States","60505","2017-04-27 00:00:00","Standard Class","3720","2","0.2","2","0.1","24","Pizazz Global Quick File","Office Supplies","Storage","Other"
"1501","CA-2017-109176","404","Julia West","Consumer","2017-05-09 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2017-05-15 00:00:00","Standard Class","3721","1","0.2","4","0.38","9","Staple envelope","Office Supplies","Envelopes","Staple envelope"
"1133","CA-2017-109176","404","Julia West","Consumer","2017-05-09 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2017-05-15 00:00:00","Standard Class","3722","5","0.2","10","0.13","79","Newell 319","Office Supplies","Art","Newell"
"1399","CA-2017-109344","137","Cathy Hwang","Home Office","2017-02-08 00:00:00","Raleigh","North Carolina","South","United States","27604","2017-02-11 00:00:00","Second Class","3723","3","0.2","127","0.11","1128","Samsung Galaxy S4 Mini","Technology","Phones","Samsung"
"640","CA-2017-109365","789","Xylona Preis","Consumer","2017-11-03 00:00:00","Los Angeles","California","West","United States","90049","2017-11-08 00:00:00","Standard Class","3724","2","0.2","3","0.33","9","Fellowes Black Plastic Comb Bindings","Office Supplies","Binders","Fellowes"
"1518","CA-2017-109365","789","Xylona Preis","Consumer","2017-11-03 00:00:00","Los Angeles","California","West","United States","90049","2017-11-08 00:00:00","Standard Class","3725","7","0","5","0.33","15","Stockwell Push Pins","Office Supplies","Fasteners","Stockwell"
"1824","CA-2017-109365","789","Xylona Preis","Consumer","2017-11-03 00:00:00","Los Angeles","California","West","United States","90049","2017-11-08 00:00:00","Standard Class","3726","3","0","9","0.48","19","Xerox 22","Office Supplies","Paper","Xerox"
"808","CA-2017-109365","789","Xylona Preis","Consumer","2017-11-03 00:00:00","Los Angeles","California","West","United States","90049","2017-11-08 00:00:00","Standard Class","3727","2","0","14","0.33","43","Holmes 99% HEPA Air Purifier","Office Supplies","Appliances","Holmes"
"238","CA-2017-109365","789","Xylona Preis","Consumer","2017-11-03 00:00:00","Los Angeles","California","West","United States","90049","2017-11-08 00:00:00","Standard Class","3728","12","0.2","16","0.36","44","Avery Durable Plastic 1"" Binders","Office Supplies","Binders","Avery"
"1683","CA-2017-109365","789","Xylona Preis","Consumer","2017-11-03 00:00:00","Los Angeles","California","West","United States","90049","2017-11-08 00:00:00","Standard Class","3729","3","0","57","0.49","116","Xerox 1892","Office Supplies","Paper","Xerox"
"1111","CA-2017-109365","789","Xylona Preis","Consumer","2017-11-03 00:00:00","Los Angeles","California","West","United States","90049","2017-11-08 00:00:00","Standard Class","3730","3","0","151","0.48","315","Multicolor Computer Printout Paper","Office Supplies","Paper","Other"
"1206","CA-2017-109400","569","Nick Radford","Consumer","2017-05-02 00:00:00","Amarillo","Texas","Central","United States","79109","2017-05-06 00:00:00","Standard Class","3731","4","0.3","-110","-0.3","367","Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal","Furniture","Chairs","Office Star"
"1845","CA-2017-109407","330","Henry Goldwyn","Corporate","2017-01-24 00:00:00","Gulfport","Mississippi","South","United States","39503","2017-01-26 00:00:00","Second Class","3732","4","0","16","0.5","31","XtraLife ClearVue Slant-D Ring Binders by Cardinal","Office Supplies","Binders","XtraLife"
"322","CA-2017-109652","616","Quincy Jones","Corporate","2017-04-10 00:00:00","Chicago","Illinois","Central","United States","60653","2017-04-15 00:00:00","Standard Class","3733","4","0.2","3","0.24","14","BIC Brite Liner Grip Highlighters, Assorted, 5/Pack","Office Supplies","Art","BIC"
"321","CA-2017-109666","447","Kunst Miller","Consumer","2017-04-19 00:00:00","New York City","New York","East","United States","10035","2017-04-26 00:00:00","Standard Class","3734","2","0","1","0.45","3","BIC Brite Liner Grip Highlighters","Office Supplies","Art","BIC"
"80","CA-2017-109666","447","Kunst Miller","Consumer","2017-04-19 00:00:00","New York City","New York","East","United States","10035","2017-04-26 00:00:00","Standard Class","3735","2","0","2","0.29","8","Acme Kleen Earth Office Shears","Office Supplies","Supplies","Acme"
"1635","CA-2017-109666","447","Kunst Miller","Consumer","2017-04-19 00:00:00","New York City","New York","East","United States","10035","2017-04-26 00:00:00","Standard Class","3736","2","0.2","3","0.35","9","Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear","Office Supplies","Binders","Wilson Jones"
"732","CA-2017-109666","447","Kunst Miller","Consumer","2017-04-19 00:00:00","New York City","New York","East","United States","10035","2017-04-26 00:00:00","Standard Class","3737","2","0","1","0.03","26","Gear Head AU3700S Headset","Technology","Phones","Other"
"671","CA-2017-109666","447","Kunst Miller","Consumer","2017-04-19 00:00:00","New York City","New York","East","United States","10035","2017-04-26 00:00:00","Standard Class","3738","5","0","15","0.28","55","Fiskars Softgrip Scissors","Office Supplies","Supplies","Fiskars"
"1238","CA-2017-109666","447","Kunst Miller","Consumer","2017-04-19 00:00:00","New York City","New York","East","United States","10035","2017-04-26 00:00:00","Standard Class","3739","2","0","18","0.25","72","Panasonic KP-380BK Classic Electric Pencil Sharpener","Office Supplies","Art","Panasonic"
"1484","CA-2017-109666","447","Kunst Miller","Consumer","2017-04-19 00:00:00","New York City","New York","East","United States","10035","2017-04-26 00:00:00","Standard Class","3740","4","0","14","0.03","460","Space Solutions HD Industrial Steel Shelving.","Office Supplies","Storage","Space Solutions"
"635","CA-2017-109722","741","Theone Pippenger","Consumer","2017-12-05 00:00:00","Georgetown","Kentucky","South","United States","40324","2017-12-07 00:00:00","Second Class","3741","9","0","70","0.12","585","Fellowes Bankers Box Staxonsteel Drawer File/Stacking System","Office Supplies","Storage","Fellowes"
"1396","CA-2017-109722","741","Theone Pippenger","Consumer","2017-12-05 00:00:00","Georgetown","Kentucky","South","United States","40324","2017-12-07 00:00:00","Second Class","3742","2","0","196","0.28","700","Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)","Technology","Phones","Samsung"
"308","CA-2017-109743","664","Sally Hughsby","Corporate","2017-09-22 00:00:00","Smyrna","Tennessee","South","United States","37167","2017-09-29 00:00:00","Standard Class","3743","3","0.2","5","0.11","41","Berol Giant Pencil Sharpener","Office Supplies","Art","Berol"
"1254","CA-2017-109743","664","Sally Hughsby","Corporate","2017-09-22 00:00:00","Smyrna","Tennessee","South","United States","37167","2017-09-29 00:00:00","Standard Class","3744","8","0.2","6","0.09","64","PayAnywhere Card Reader","Technology","Phones","Other"
"1795","CA-2017-109806","378","Jim Sink","Corporate","2017-09-17 00:00:00","Los Angeles","California","West","United States","90036","2017-09-22 00:00:00","Standard Class","3745","1","0","3","0.48","6","Xerox 1995","Office Supplies","Paper","Xerox"
"1587","CA-2017-109806","378","Jim Sink","Corporate","2017-09-17 00:00:00","Los Angeles","California","West","United States","90036","2017-09-22 00:00:00","Standard Class","3746","3","0","7","0.33","20","Turquoise Lead Holder with Pocket Clip","Office Supplies","Art","Other"
"1251","CA-2017-109806","378","Jim Sink","Corporate","2017-09-17 00:00:00","Los Angeles","California","West","United States","90036","2017-09-22 00:00:00","Standard Class","3747","2","0.2","8","0.11","74","Panasonic Kx-TS550","Technology","Phones","Panasonic"
"35","CA-2017-109820","26","Allen Goldenen","Consumer","2017-11-20 00:00:00","Cincinnati","Ohio","East","United States","45231","2017-11-22 00:00:00","First Class","3748","2","0.7","-2","-0.73","3","Acco 3-Hole Punch","Office Supplies","Binders","Acco"
"266","CA-2017-109820","26","Allen Goldenen","Consumer","2017-11-20 00:00:00","Cincinnati","Ohio","East","United States","45231","2017-11-22 00:00:00","First Class","3749","3","0.7","-11","-0.73","14","Avery Recycled Flexi-View Covers for Binding Systems","Office Supplies","Binders","Avery"
"1478","CA-2017-109820","26","Allen Goldenen","Consumer","2017-11-20 00:00:00","Cincinnati","Ohio","East","United States","45231","2017-11-22 00:00:00","First Class","3750","3","0.2","5","0.33","16","Southworth 25% Cotton Granite Paper & Envelopes","Office Supplies","Paper","Southworth"
"965","CA-2017-109827","454","Laurel Workman","Corporate","2017-12-25 00:00:00","Phoenix","Arizona","West","United States","85023","2018-01-01 00:00:00","Standard Class","3751","1","0.5","-24","-0.68","35","KI Conference Tables","Furniture","Tables","KI"
"920","CA-2017-109827","454","Laurel Workman","Corporate","2017-12-25 00:00:00","Phoenix","Arizona","West","United States","85023","2018-01-01 00:00:00","Standard Class","3752","3","0.2","-8","-0.18","45","Imation Clip USB flash drive - 8 GB","Technology","Accessories","Imation"
"766","CA-2017-109827","454","Laurel Workman","Corporate","2017-12-25 00:00:00","Phoenix","Arizona","West","United States","85023","2018-01-01 00:00:00","Standard Class","3753","2","0.2","4","0.09","48","Global Stack Chair with Arms, Black","Furniture","Chairs","Global"
"890","CA-2017-109827","454","Laurel Workman","Corporate","2017-12-25 00:00:00","Phoenix","Arizona","West","United States","85023","2018-01-01 00:00:00","Standard Class","3754","2","0.2","21","0.21","101","Hypercom P1300 Pinpad","Technology","Accessories","Other"
"1242","CA-2017-109827","454","Laurel Workman","Corporate","2017-12-25 00:00:00","Phoenix","Arizona","West","United States","85023","2018-01-01 00:00:00","Standard Class","3755","2","0.7","-387","-1.43","270","Panasonic KX MC6040 Color Laser Multifunction Printer","Technology","Machines","Panasonic"
"592","CA-2017-109869","735","Tanja Norvell","Home Office","2017-04-22 00:00:00","Phoenix","Arizona","West","United States","85023","2017-04-29 00:00:00","Standard Class","3756","5","0.2","7","0.3","24","Eldon Wave Desk Accessories","Furniture","Furnishings","Eldon"
"1291","CA-2017-109869","735","Tanja Norvell","Home Office","2017-04-22 00:00:00","Phoenix","Arizona","West","United States","85023","2017-04-29 00:00:00","Standard Class","3757","5","0.7","-21","-0.73","28","Poly Designer Cover & Back","Office Supplies","Binders","Poly"
"654","CA-2017-109869","735","Tanja Norvell","Home Office","2017-04-22 00:00:00","Phoenix","Arizona","West","United States","85023","2017-04-29 00:00:00","Standard Class","3758","2","0.2","6","0.08","78","Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote","Office Supplies","Appliances","Fellowes"
"1308","CA-2017-109869","735","Tanja Norvell","Home Office","2017-04-22 00:00:00","Phoenix","Arizona","West","United States","85023","2017-04-29 00:00:00","Standard Class","3759","2","0.2","-35","-0.19","185","Premier Electric Letter Opener","Office Supplies","Supplies","Premier"
"377","CA-2017-109869","735","Tanja Norvell","Home Office","2017-04-22 00:00:00","Phoenix","Arizona","West","United States","85023","2017-04-29 00:00:00","Standard Class","3760","6","0.5","-814","-0.64","1273","Bush Advantage Collection Racetrack Conference Table","Furniture","Tables","Bush"
"1360","CA-2017-109911","785","Vivek Grady","Corporate","2017-05-12 00:00:00","Virginia Beach","Virginia","South","United States","23464","2017-05-16 00:00:00","Standard Class","3761","4","0","3","0.27","11","Rogers Handheld Barrel Pencil Sharpener","Office Supplies","Art","Rogers"
"583","CA-2017-109925","337","Irene Maddox","Consumer","2017-11-06 00:00:00","San Diego","California","West","United States","92105","2017-11-10 00:00:00","Second Class","3762","3","0","23","0.27","85","Eldon Portable Mobile Manager","Office Supplies","Storage","Eldon"
"508","CA-2017-109953","623","Raymond Buch","Consumer","2017-07-14 00:00:00","San Francisco","California","West","United States","94122","2017-07-18 00:00:00","Standard Class","3763","4","0","10","0.33","31","Deflect-O Glasstique Clear Desk Accessories","Furniture","Furnishings","Deflect-o"
"1251","CA-2017-109953","623","Raymond Buch","Consumer","2017-07-14 00:00:00","San Francisco","California","West","United States","94122","2017-07-18 00:00:00","Standard Class","3764","3","0.2","12","0.11","110","Panasonic Kx-TS550","Technology","Phones","Panasonic"
"808","CA-2017-109953","623","Raymond Buch","Consumer","2017-07-14 00:00:00","San Francisco","California","West","United States","94122","2017-07-18 00:00:00","Standard Class","3765","7","0","50","0.33","152","Holmes 99% HEPA Air Purifier","Office Supplies","Appliances","Holmes"
"130","CA-2017-110009","754","Toby Ritter","Consumer","2017-09-08 00:00:00","Seattle","Washington","West","United States","98103","2017-09-13 00:00:00","Standard Class","3766","7","0","14","0.46","31","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled","Office Supplies","Paper","Ampad"
"868","CA-2017-110009","754","Toby Ritter","Consumer","2017-09-08 00:00:00","Seattle","Washington","West","United States","98103","2017-09-13 00:00:00","Standard Class","3767","1","0","15","0.34","43","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock","Furniture","Furnishings","Howard Miller"
"408","CA-2017-110023","772","Troy Staebel","Consumer","2017-09-09 00:00:00","New York City","New York","East","United States","10024","2017-09-11 00:00:00","First Class","3768","2","0.2","5","0.38","15","Cardinal EasyOpen D-Ring Binders","Office Supplies","Binders","Cardinal"
"1293","CA-2017-110044","648","Roland Fjeld","Consumer","2017-06-28 00:00:00","Chicago","Illinois","Central","United States","60610","2017-07-02 00:00:00","Second Class","3769","3","0.2","36","0.1","360","Polycom CX300 Desktop Phone USB VoIP phone","Technology","Phones","Polycom"
"1293","CA-2017-110086","88","Bill Donatelli","Consumer","2017-09-18 00:00:00","Woodland","California","West","United States","95695","2017-09-22 00:00:00","Standard Class","3770","2","0.2","24","0.1","240","Polycom CX300 Desktop Phone USB VoIP phone","Technology","Phones","Polycom"
"183","CA-2017-110254","516","Max Ludwig","Home Office","2017-08-04 00:00:00","Suffolk","Virginia","South","United States","23434","2017-08-08 00:00:00","Standard Class","3771","1","0","2","0.46","4","Avery 476","Office Supplies","Labels","Avery"
"185","CA-2017-110254","516","Max Ludwig","Home Office","2017-08-04 00:00:00","Suffolk","Virginia","South","United States","23434","2017-08-08 00:00:00","Standard Class","3772","2","0","5","0.49","10","Avery 478","Office Supplies","Labels","Avery"
"72","CA-2017-110254","516","Max Ludwig","Home Office","2017-08-04 00:00:00","Suffolk","Virginia","South","United States","23434","2017-08-08 00:00:00","Standard Class","3773","2","0","11","0.3","35","Acme 10"" Easy Grip Assistive Scissors","Office Supplies","Supplies","Acme"
"108","CA-2017-110254","516","Max Ludwig","Home Office","2017-08-04 00:00:00","Suffolk","Virginia","South","United States","23434","2017-08-08 00:00:00","Standard Class","3774","9","0","46","0.42","110","Advantus Panel Wall Certificate Holder - 8.5x11","Furniture","Furnishings","Advantus"
"873","CA-2017-110366","392","Jonathan Doherty","Corporate","2017-09-05 00:00:00","Philadelphia","Pennsylvania","East","United States","19140","2017-09-07 00:00:00","Second Class","3775","2","0.2","10","0.13","83","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","Furniture","Furnishings","Howard Miller"
"242","CA-2017-110492","391","John Stevenson","Consumer","2017-02-12 00:00:00","Atlanta","Georgia","South","United States","30318","2017-02-14 00:00:00","First Class","3776","4","0","7","0.47","16","Avery Durable Slant Ring Binders, No Labels","Office Supplies","Binders","Avery"
"1553","CA-2017-110492","391","John Stevenson","Consumer","2017-02-12 00:00:00","Atlanta","Georgia","South","United States","30318","2017-02-14 00:00:00","First Class","3777","6","0","176","0.13","1350","Tennsco Double-Tier Lockers","Office Supplies","Storage","Tennsco"
"797","CA-2017-110499","791","Yoseph Carroll","Corporate","2017-04-07 00:00:00","San Francisco","California","West","United States","94110","2017-04-09 00:00:00","First Class","3778","3","0.2","375","0.31","1200","Hewlett Packard 610 Color Digital Copier / Printer","Technology","Copiers","Hewlett-Packard"
"75","CA-2017-110730","121","Candace McMahon","Corporate","2017-09-23 00:00:00","Seattle","Washington","West","United States","98115","2017-09-26 00:00:00","Second Class","3779","2","0","4","0.27","14","Acme Design Stainless Steel Bent Scissors","Office Supplies","Supplies","Acme"
"223","CA-2017-110772","570","Nick Zandusky","Home Office","2017-11-20 00:00:00","Columbus","Ohio","East","United States","43229","2017-11-24 00:00:00","Second Class","3780","8","0.2","6","0.34","18","Avery 512","Office Supplies","Labels","Avery"
"114","CA-2017-110772","570","Nick Zandusky","Home Office","2017-11-20 00:00:00","Columbus","Ohio","East","United States","43229","2017-11-24 00:00:00","Second Class","3781","7","0.2","7","0.35","19","Advantus SlideClip Paper Clips","Office Supplies","Fasteners","Advantus"
"391","CA-2017-110772","570","Nick Zandusky","Home Office","2017-11-20 00:00:00","Columbus","Ohio","East","United States","43229","2017-11-24 00:00:00","Second Class","3782","3","0.5","-49","-0.56","87","Bush Westfield Collection Bookcases, Medium Cherry Finish","Furniture","Bookcases","Bush"
"1029","CA-2017-110772","570","Nick Zandusky","Home Office","2017-11-20 00:00:00","Columbus","Ohio","East","United States","43229","2017-11-24 00:00:00","Second Class","3783","2","0.2","54","0.21","256","Logitech Wireless Gaming Headset G930","Technology","Accessories","Logitech"
"460","CA-2017-110898","457","Lena Cacioppo","Consumer","2017-03-06 00:00:00","Chicago","Illinois","Central","United States","60623","2017-03-12 00:00:00","Standard Class","3784","3","0.8","-6","-2.7","2","Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","Office Supplies","Appliances","Other"
"1257","CA-2017-110898","457","Lena Cacioppo","Consumer","2017-03-06 00:00:00","Chicago","Illinois","Central","United States","60623","2017-03-12 00:00:00","Standard Class","3785","4","0.8","-3","-1.6","2","Peel & Stick Add-On Corner Pockets","Office Supplies","Binders","Other"
"314","CA-2017-110898","457","Lena Cacioppo","Consumer","2017-03-06 00:00:00","Chicago","Illinois","Central","United States","60623","2017-03-12 00:00:00","Standard Class","3786","2","0.5","-99","-0.68","146","Bevis Rectangular Conference Tables","Furniture","Tables","Bevis"
"559","CA-2017-110898","457","Lena Cacioppo","Consumer","2017-03-06 00:00:00","Chicago","Illinois","Central","United States","60623","2017-03-12 00:00:00","Standard Class","3787","5","0.6","-195","-1.23","159","Eldon Cleatmat Plus Chair Mats for High Pile Carpets","Furniture","Furnishings","Eldon"
"313","CA-2017-110975","197","Darren Budd","Corporate","2017-12-25 00:00:00","New York City","New York","East","United States","10024","2017-12-30 00:00:00","Standard Class","3788","2","0.4","-120","-0.38","313","Bevis Oval Conference Table, Walnut","Furniture","Tables","Bevis"
"825","CA-2017-110975","197","Darren Budd","Corporate","2017-12-25 00:00:00","New York City","New York","East","United States","10024","2017-12-30 00:00:00","Standard Class","3789","3","0.1","173","0.2","867","Hon 4070 Series Pagoda Round Back Stacking Chairs","Furniture","Chairs","Hon"
"260","CA-2017-110982","146","Chloris Kastensmidt","Consumer","2017-06-05 00:00:00","Santa Clara","California","West","United States","95051","2017-06-07 00:00:00","First Class","3790","6","0.2","7","0.33","22","Avery Non-Stick Binders","Office Supplies","Binders","Avery"
"38","CA-2017-110982","146","Chloris Kastensmidt","Consumer","2017-06-05 00:00:00","Santa Clara","California","West","United States","95051","2017-06-07 00:00:00","First Class","3791","4","0","16","0.27","58","Acco 6 Outlet Guardian Premium Surge Suppressor","Office Supplies","Appliances","Acco"
"276","CA-2017-111010","592","Paul Gonzalez","Consumer","2017-01-22 00:00:00","Morristown","New Jersey","East","United States","7960","2017-01-28 00:00:00","Standard Class","3792","6","0","0","0.04","8","Bagged Rubber Bands","Office Supplies","Fasteners","Other"
"1216","CA-2017-111115","448","Larry Blacks","Consumer","2017-07-25 00:00:00","Los Angeles","California","West","United States","90032","2017-07-27 00:00:00","Second Class","3793","6","0","11","0.5","21","OIC Binder Clips","Office Supplies","Fasteners","Other"
"37","CA-2017-111143","750","Tim Taslimi","Corporate","2017-11-19 00:00:00","Indianapolis","Indiana","Central","United States","46203","2017-11-22 00:00:00","First Class","3794","3","0","16","0.29","55","Acco 6 Outlet Guardian Premium Plus Surge Suppressor","Office Supplies","Appliances","Acco"
"260","CA-2017-111213","287","Frank Preis","Consumer","2017-04-01 00:00:00","New York City","New York","East","United States","10009","2017-04-05 00:00:00","Standard Class","3795","1","0.2","1","0.31","4","Avery Non-Stick Binders","Office Supplies","Binders","Avery"
"1504","CA-2017-111213","287","Frank Preis","Consumer","2017-04-01 00:00:00","New York City","New York","East","United States","10009","2017-04-05 00:00:00","Standard Class","3796","8","0","19","0.29","64","Staple remover","Office Supplies","Supplies","Staple remover"
"833","CA-2017-111213","287","Frank Preis","Consumer","2017-04-01 00:00:00","New York City","New York","East","United States","10009","2017-04-05 00:00:00","Standard Class","3797","6","0.1","293","0.22","1317","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","Furniture","Chairs","Hon"
"1156","CA-2017-111283","457","Lena Cacioppo","Consumer","2017-02-28 00:00:00","Newark","Ohio","East","United States","43055","2017-03-04 00:00:00","Standard Class","3798","7","0.2","8","0.08","111","Newell 34","Office Supplies","Art","Newell"
"783","CA-2017-111318","339","Ivan Liston","Consumer","2017-07-23 00:00:00","Houston","Texas","Central","United States","77041","2017-07-26 00:00:00","First Class","3799","8","0.2","12","0.1","115","Griffin GC17055 Auxiliary Audio Cable","Technology","Phones","Griffin"
"188","CA-2017-111409","589","Patrick O'Brill","Consumer","2017-09-18 00:00:00","Jacksonville","Florida","South","United States","32216","2017-09-22 00:00:00","Standard Class","3800","1","0.2","1","0.35","3","Avery 480","Office Supplies","Labels","Avery"
"234","CA-2017-111416","480","Luke Weiss","Consumer","2017-09-17 00:00:00","New York City","New York","East","United States","10035","2017-09-22 00:00:00","Standard Class","3801","5","0.2","78","0.34","232","Avery Arch Ring Binders","Office Supplies","Binders","Avery"
"1003","CA-2017-111493","143","Charles McCrossin","Consumer","2017-10-21 00:00:00","Baltimore","Maryland","East","United States","21215","2017-10-22 00:00:00","First Class","3802","6","0","10","0.1","98","Logitech Desktop MK120 Mouse and keyboard Combo","Technology","Accessories","Logitech"
"186","CA-2017-111605","396","Joni Wasserman","Consumer","2017-12-27 00:00:00","Louisville","Kentucky","South","United States","40214","2018-01-02 00:00:00","Standard Class","3803","1","0","1","0.46","3","Avery 479","Office Supplies","Labels","Avery"
"1306","CA-2017-111682","736","Ted Butterfield","Consumer","2017-06-17 00:00:00","Troy","New York","East","United States","12180","2017-06-18 00:00:00","First Class","3804","1","0","1","0.5","2","Prang Dustless Chalk Sticks","Office Supplies","Art","Prang"
"149","CA-2017-111682","736","Ted Butterfield","Consumer","2017-06-17 00:00:00","Troy","New York","East","United States","12180","2017-06-18 00:00:00","First Class","3805","2","0","7","0.48","15","Array Parchment Paper, Assorted Colors","Office Supplies","Paper","Array"
"916","CA-2017-111682","736","Ted Butterfield","Consumer","2017-06-17 00:00:00","Troy","New York","East","United States","12180","2017-06-18 00:00:00","First Class","3806","2","0","3","0.11","30","Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive","Technology","Accessories","Imation"
"1838","CA-2017-111682","736","Ted Butterfield","Consumer","2017-06-17 00:00:00","Troy","New York","East","United States","12180","2017-06-18 00:00:00","First Class","3807","5","0","16","0.48","32","Xerox 232","Office Supplies","Paper","Xerox"
"1287","CA-2017-111682","736","Ted Butterfield","Consumer","2017-06-17 00:00:00","Troy","New York","East","United States","12180","2017-06-18 00:00:00","First Class","3808","4","0.2","16","0.34","48","Plastic Binding Combs","Office Supplies","Binders","Other"
